Customer_ID,Age,Gender,City,Occupation,Monthly_Income,Account_Type,Account_Tenure_Years,Avg_Monthly_Balance,Credit_Score,Number_of_Transactions,Last_Transaction_Days_Ago,Internet_Banking_Active,Mobile_App_Login_Freq,UPI_Transactions,Loan_Applied,Loan_Status,Complaint_Count,Customer_Service_Calls,Debit_Card_Usage,Credit_Card_Utilization,Reward_Points_Used,FD_Investment,Insurance_Product,Salary_Account,Relationship_Manager_Assigned,Competitor_Bank_Usage,Cashback_Offer_Response,Avg_UPI_Spend,Financial_Stress_Score,Digital_Engagement_Score,Product_Holding_Count,Estimated_Churn_Risk,Churn_Status,Retention_Recommendation
104515,29,Female,Mumbai         ,Retired   ,56637,Savings,9,88837,677,31,29,No ,11,63,No ,No Loan ,1,2,High  ,24.57,368,No ,No             ,Yes,Yes,No ,Accepted,11763.14,10,28,1,10,No             ,Cross-sell FD and insurance     
104516,27,Male  ,Delhi          ,Salaried  ,65641,Current,12,45743,671,38,4,No ,18,39,No ,No Loan ,0,1,High  ,29.86,445,No ,No             ,Yes,No ,No ,Rejected,1181.56,27,25,1,10,No             ,Cross-sell FD and insurance     
104517,22,Female,Hyderabad      ,Freelancer,32807,Current,14,51782,770,39,1,Yes,11,5,Yes,Approved,2,4,Low   ,32.04,647,No ,No             ,Yes,Yes,No ,Ignored ,14661.43,34,9,2,0,No             ,Loyalty rewards program         
104518,27,Female,Bhopal         ,Freelancer,62831,Savings,11,44568,759,100,71,No ,11,16,Yes,Approved,1,4,Low   ,71.98,789,No ,No             ,No ,No ,No ,Rejected,2157.04,32,12,1,35,No             ,Cross-sell FD and insurance     
104521,59,Male  ,Bhopal         ,Salaried  ,55159,Current,11,36241,568,65,90,Yes,16,42,Yes,Rejected,2,5,Low   ,44.12,100,No ,No             ,Yes,No ,No ,Ignored ,5693.18,41,24,2,55,Yes            ,Provide secured loan offer      
104522,30,Female,Bangalore      ,Government,81156,Savings,6,19060,622,40,14,No ,33,46,Yes,Rejected,1,1,Low   ,11.04,542,No ,Yes            ,Yes,Yes,No ,Rejected,9486.05,45,37,3,20,No             ,Provide secured loan offer      
104523,36,Male  ,Delhi          ,Retired   ,66808,Savings,4,42671,552,68,20,Yes,18,11,Yes,Approved,1,2,Low   ,25.17,233,No ,Yes            ,No ,No ,Yes,Ignored ,8900.45,33,15,2,10,No             ,Loyalty rewards program         
104526,54,Female,Hyderabad      ,Salaried  ,108784,Current,10,45993,705,65,14,Yes,18,42,Yes,Pending ,1,4,High  ,87.72,308,Yes,No             ,Yes,No ,No ,Rejected,12648.47,32,26,3,0,No             ,Loyalty rewards program         
104527,59,Female,Chennai        ,Student   ,28354,Salary ,10,14181,671,66,80,Yes,8,50,No ,No Loan ,3,6,High  ,22.07,670,Yes,Yes            ,No ,Yes,Yes,Rejected,2310.7,57,22,2,40,No             ,Assign priority customer support
104528,46,Female,Bangalore      ,Government,66223,Savings,12,40185,701,68,40,Yes,5,19,No ,No Loan ,1,1,High  ,92.82,368,No ,No             ,No ,Yes,No ,Accepted,9314.82,34,9,0,10,No             ,Cross-sell FD and insurance     
104529,39,Female,Pune           ,Student   ,87891,Salary ,1,38944,596,38,90,No ,2,62,Yes,Rejected,0,0,High  ,71.63,235,Yes,No             ,No ,No ,Yes,Accepted,8900.62,30,22,2,70,Yes            ,Send cashback offers            
104530,27,Male  ,Chennai        ,Business  ,91704,Salary ,3,21043,724,62,23,No ,7,1,No ,No Loan ,2,5,High  ,65.21,493,No ,Yes            ,Yes,No ,Yes,Ignored ,11459.13,49,5,2,0,No             ,Loyalty rewards program         
104531,64,Female,Bhopal         ,Retired   ,70346,Savings,4,68064,624,34,75,Yes,15,20,No ,No Loan ,2,5,High  ,48.32,257,No ,No             ,Yes,No ,No ,Accepted,1544.31,25,16,1,35,No             ,Cross-sell FD and insurance     
104532,30,Male  ,Chennai        ,Freelancer,55775,Current,10,97681,754,45,36,Yes,9,8,No ,No Loan ,1,3,Low   ,62.13,348,No ,No             ,Yes,No ,No ,Ignored ,5576,6,8,1,10,No             ,Cross-sell FD and insurance     
104533,64,Female,Delhi          ,Student   ,83020,Savings,13,26865,649,42,23,Yes,4,6,No ,No Loan ,1,2,Medium,57.53,464,No ,No             ,No ,No ,Yes,Ignored ,6045.82,41,4,0,10,No             ,Cross-sell FD and insurance     
104535,39,Female,Hyderabad      ,Retired   ,65703,Savings,2,84870,760,50,113,No ,14,32,Yes,Approved,0,0,Low   ,81.93,447,Yes,No             ,No ,No ,Yes,Rejected,13484.57,7,20,2,25,No             ,Loyalty rewards program         
104536,27,Male  ,Mumbai         ,Salaried  ,96449,Savings,12,46656,650,48,27,Yes,0,27,No ,No Loan ,2,5,High  ,32.98,302,No ,Yes            ,No ,No ,Yes,Rejected,349.75,36,9,1,25,No             ,Send cashback offers            
104537,34,Male  ,Bhopal         ,Business  ,29090,Salary ,9,42628,779,51,110,Yes,5,16,Yes,Approved,1,1,High  ,17.49,651,No ,No             ,No ,Yes,Yes,Accepted,8348.12,33,8,1,35,No             ,Cross-sell FD and insurance     
104538,62,Female,Chennai        ,Government,52438,Savings,7,57499,790,45,17,Yes,0,6,No ,No Loan ,2,5,High  ,51.34,427,No ,Yes            ,Yes,No ,Yes,Accepted,3309.67,31,2,2,15,No             ,Send cashback offers            
104539,55,Male  ,Hyderabad      ,Salaried  ,102382,Salary ,3,52428,638,52,2,No ,1,23,No ,No Loan ,2,2,Medium,90.25,809,No ,No             ,Yes,No ,No ,Rejected,7936.45,33,8,1,25,No             ,Send cashback offers            
104540,24,Male  ,Mumbai         ,Student   ,68245,Salary ,7,32258,666,29,15,Yes,18,36,No ,No Loan ,1,1,Low   ,37.38,282,Yes,No             ,Yes,No ,No ,Rejected,10285.72,38,24,2,0,No             ,Loyalty rewards program         
104541,50,Female,Chennai        ,Freelancer,79497,Savings,11,500,552,15,117,Yes,11,53,No ,No Loan ,0,0,Low   ,78.74,329,Yes,No             ,Yes,No ,No ,Ignored ,13530.21,49,25,2,55,Yes            ,Offer zero-balance upgrade      
104542,21,Male  ,Mumbai         ,Salaried  ,82967,Salary ,9,24785,546,18,78,Yes,23,42,No ,No Loan ,1,3,Low   ,69.68,637,No ,Yes            ,No ,No ,Yes,Ignored ,3886.33,42,29,1,45,Yes            ,Cross-sell FD and insurance     
104543,38,Female,Chennai        ,Government,15000,Savings,8,45821,699,32,27,Yes,5,34,Yes,Pending ,3,3,Low   ,69.19,344,No ,No             ,No ,No ,No ,Accepted,7096.79,42,14,1,25,No             ,Assign priority customer support
104544,56,Male  ,Mumbai         ,Business  ,67700,Salary ,13,63525,729,62,21,Yes,12,26,No ,No Loan ,1,3,High  ,17.69,218,Yes,Yes            ,No ,Yes,No ,Rejected,294.23,23,16,2,0,No             ,Loyalty rewards program         
104546,48,Female,Kolkata        ,Freelancer,80478,Current,13,53283,642,57,25,Yes,3,68,No ,No Loan ,0,0,Low   ,92.41,656,Yes,Yes            ,Yes,Yes,Yes,Accepted,3836.05,23,24,3,0,No             ,Loyalty rewards program         
104547,31,Female,Hyderabad      ,Student   ,33951,Current,6,63244,811,22,107,Yes,20,42,No ,No Loan ,3,5,High  ,44.81,18,No ,No             ,Yes,No ,No ,Ignored ,7307.06,33,27,1,50,Yes            ,Assign priority customer support
104548,32,Female,Kolkata        ,Government,88819,Savings,6,57707,597,50,23,Yes,9,6,No ,No Loan ,0,3,Low   ,92.1,603,No ,No             ,No ,Yes,Yes,Rejected,4656.91,21,8,0,20,No             ,Cross-sell FD and insurance     
104549,43,Female,Pune           ,Salaried  ,68908,Savings,9,26436,633,71,34,Yes,1,61,No ,No Loan ,2,4,High  ,53.58,571,No ,No             ,No ,No ,No ,Accepted,1197.72,46,21,0,25,No             ,Send cashback offers            
104550,32,Female,Bangalore      ,Salaried  ,69761,Salary ,8,62676,710,24,54,Yes,12,51,No ,No Loan ,2,4,Low   ,81.64,606,Yes,No             ,Yes,Yes,No ,Accepted,14464.8,28,25,2,0,No             ,Loyalty rewards program         
104551,29,Male  ,Bhopal         ,Freelancer,59489,Savings,3,43052,721,71,55,Yes,10,71,No ,No Loan ,2,3,Low   ,43.99,386,No ,Yes            ,Yes,Yes,No ,Ignored ,780.87,38,30,2,0,No             ,Loyalty rewards program         
104552,62,Female,Mumbai         ,Student   ,58424,Salary ,4,18568,740,27,86,Yes,0,45,No ,No Loan ,3,3,Low   ,30.61,668,No ,No             ,Yes,Yes,Yes,Accepted,12369.34,55,15,1,65,Yes            ,Send cashback offers            
104553,63,Male  ,Kolkata        ,Salaried  ,82409,Current,10,111801,632,63,117,Yes,19,64,No ,No Loan ,0,2,Medium,15.13,109,No ,No             ,No ,No ,Yes,Accepted,12949.61,-5,34,0,35,No             ,Cross-sell FD and insurance     
104554,52,Female,Pune           ,Government,51497,Salary ,1,51897,695,41,21,Yes,9,22,No ,No Loan ,2,2,Low   ,27.01,651,No ,No             ,Yes,Yes,Yes,Ignored ,4663.5,34,13,1,10,No             ,Cross-sell FD and insurance     
104555,33,Female,Hyderabad      ,Salaried  ,60290,Salary ,4,3190,565,36,1,Yes,11,18,No ,No Loan ,2,4,High  ,12.67,0,No ,No             ,Yes,Yes,No ,Rejected,2957.94,58,13,1,40,No             ,Offer zero-balance upgrade      
104556,60,Male  ,Pune           ,Freelancer,60636,Salary ,13,72692,795,46,27,Yes,18,21,Yes,Approved,3,3,Medium,54.47,27,Yes,Yes            ,No ,No ,No ,Rejected,11747.62,28,19,3,15,No             ,Assign priority customer support
104557,48,Male  ,Hyderabad      ,Salaried  ,54327,Savings,8,38968,527,50,115,Yes,8,0,No ,No Loan ,2,4,High  ,29.75,439,No ,No             ,Yes,No ,No ,Accepted,6573.47,40,5,1,45,Yes            ,Cross-sell FD and insurance     
104558,57,Male  ,Bangalore      ,Student   ,63249,Savings,10,4274,635,49,50,Yes,10,15,No ,No Loan ,3,4,High  ,15.92,535,Yes,No             ,Yes,No ,No ,Rejected,12753.35,62,11,2,35,No             ,Offer zero-balance upgrade      
104559,63,Female,Mumbai         ,Student   ,69187,Current,9,55349,706,42,69,No ,6,49,Yes,No Loan ,0,3,High  ,14.26,173,No ,Yes            ,Yes,Yes,Yes,Accepted,6053.7,22,20,3,25,No             ,Loyalty rewards program         
104560,27,Male  ,Kolkata        ,Freelancer,38665,Savings,10,10185,708,51,12,No ,3,0,Yes,Approved,2,2,High  ,15.05,350,No ,Yes            ,Yes,No ,No ,Accepted,12563.3,54,2,3,0,No             ,Loyalty rewards program         
104561,31,Male  ,Delhi          ,Salaried  ,106797,Current,1,500,632,39,12,Yes,0,52,No ,No Loan ,0,0,Medium,40.97,604,Yes,Yes            ,Yes,No ,No ,Rejected,8301.01,49,17,3,35,No             ,Send cashback offers            
104562,35,Male  ,Kolkata        ,Business  ,15000,Current,12,49308,651,80,3,Yes,2,0,No ,No Loan ,4,5,Low   ,23.28,541,No ,No             ,Yes,Yes,Yes,Rejected,5091.7,45,1,1,40,No             ,Send cashback offers            
104563,54,Male  ,Delhi          ,Business  ,40824,Savings,1,52804,709,19,69,Yes,8,19,No ,No Loan ,1,1,Medium,82.65,261,No ,Yes            ,No ,No ,Yes,Ignored ,8175.06,28,11,1,35,No             ,Cross-sell FD and insurance     
104564,55,Female,Hyderabad      ,Retired   ,106764,Current,5,31445,763,31,61,Yes,40,48,Yes,Approved,4,5,High  ,25.12,549,Yes,No             ,No ,No ,No ,Ignored ,1669.76,54,42,2,40,No             ,Assign priority customer support
104565,52,Female,Chennai        ,Salaried  ,32813,Current,1,56326,683,42,57,Yes,6,26,No ,No Loan ,1,1,High  ,94.11,469,Yes,Yes            ,Yes,No ,No ,Ignored ,12862.43,26,12,3,0,No             ,Loyalty rewards program         
104567,26,Female,Hyderabad      ,Business  ,87676,Current,9,10141,510,52,51,Yes,12,23,No ,No Loan ,0,3,High  ,58.92,239,No ,No             ,Yes,No ,No ,Accepted,10847.23,44,15,1,20,No             ,Cross-sell FD and insurance     
104568,35,Female,Mumbai         ,Student   ,81795,Savings,8,71349,617,39,85,No ,5,1,No ,No Loan ,0,0,High  ,42.2,0,No ,Yes            ,Yes,No ,Yes,Accepted,10584.26,14,3,2,25,No             ,Loyalty rewards program         
104569,34,Male  ,Chennai        ,Salaried  ,36566,Current,1,14239,600,50,21,Yes,18,62,No ,No Loan ,1,4,Medium,59.86,158,No ,No             ,Yes,No ,Yes,Ignored ,6586.38,47,32,1,10,No             ,Cross-sell FD and insurance     
104570,41,Female,Mumbai         ,Freelancer,61024,Current,6,21759,614,47,8,Yes,25,49,No ,No Loan ,1,1,Low   ,34.64,715,No ,Yes            ,Yes,No ,No ,Accepted,4482.76,44,33,2,0,No             ,Loyalty rewards program         
104571,47,Female,Mumbai         ,Student   ,81909,Savings,6,38310,667,89,63,Yes,1,42,Yes,Pending ,2,5,Medium,75.23,562,No ,No             ,No ,No ,No ,Rejected,1931.53,40,14,1,50,Yes            ,Send cashback offers            
104572,28,Male  ,Kolkata        ,Student   ,87193,Current,14,66770,626,55,104,No ,5,53,No ,No Loan ,1,3,High  ,64.18,294,Yes,Yes            ,No ,No ,Yes,Accepted,13423.6,21,21,2,25,No             ,Loyalty rewards program         
104573,49,Male  ,Hyderabad      ,Salaried  ,59680,Salary ,10,37285,691,29,100,Yes,9,38,Yes,Pending ,3,5,High  ,64.8,394,No ,No             ,Yes,Yes,Yes,Accepted,1414.82,46,18,2,40,No             ,Assign priority customer support
104574,24,Male  ,Hyderabad      ,Salaried  ,99851,Salary ,3,2711,761,40,94,Yes,0,62,Yes,Approved,1,3,Medium,76.17,26,No ,No             ,No ,No ,No ,Ignored ,14312.53,53,20,1,70,Yes            ,Send cashback offers            
104575,54,Male  ,Mumbai         ,Retired   ,58508,Salary ,3,67127,676,40,59,Yes,14,23,No ,No Loan ,2,3,High  ,76.82,381,No ,Yes            ,No ,No ,No ,Accepted,8608.22,26,17,1,10,No             ,Cross-sell FD and insurance     
104576,22,Female,Mumbai         ,Business  ,58219,Savings,1,1620,799,31,11,No ,8,0,Yes,Approved,2,5,Low   ,74.06,604,No ,No             ,No ,No ,No ,Rejected,14353.18,59,5,1,30,No             ,Offer zero-balance upgrade      
104577,46,Female,Delhi          ,Retired   ,86699,Savings,13,24565,769,16,8,Yes,10,58,No ,No Loan ,2,3,Medium,69.75,398,No ,No             ,No ,Yes,Yes,Accepted,11911.76,47,26,0,10,No             ,Cross-sell FD and insurance     
104578,43,Male  ,Chennai        ,Business  ,60239,Current,3,14606,582,34,4,Yes,7,40,Yes,Approved,2,5,Low   ,68.03,371,Yes,No             ,Yes,Yes,Yes,Accepted,5178.21,52,18,3,10,No             ,Loyalty rewards program         
104579,53,Male  ,Pune           ,Freelancer,41706,Savings,1,9487,620,40,112,No ,19,65,Yes,Approved,1,1,Medium,49.49,878,No ,No             ,Yes,No ,Yes,Rejected,7360.94,50,34,2,45,Yes            ,Offer zero-balance upgrade      
104580,53,Female,Mumbai         ,Business  ,64452,Savings,12,69098,822,31,19,Yes,18,34,Yes,Approved,2,3,High  ,54.28,759,No ,No             ,No ,No ,Yes,Ignored ,8541.18,25,23,1,10,No             ,Cross-sell FD and insurance     
104583,48,Female,Kolkata        ,Freelancer,84248,Savings,2,52596,678,22,117,Yes,15,57,No ,No Loan ,1,1,Medium,66.96,439,No ,Yes            ,Yes,Yes,No ,Ignored ,7575.47,28,29,2,25,No             ,Loyalty rewards program         
104584,29,Male  ,Pune           ,Student   ,73215,Current,8,6127,688,56,36,Yes,16,52,No ,No Loan ,4,6,High  ,60.25,222,No ,Yes            ,No ,No ,No ,Rejected,12995.02,66,28,1,45,Yes            ,Offer zero-balance upgrade      
104585,25,Male  ,Delhi          ,Government,60726,Salary ,14,28921,602,21,51,No ,19,12,Yes,Rejected,1,3,Low   ,33,333,No ,Yes            ,Yes,Yes,Yes,Accepted,10600.98,40,16,3,20,No             ,Provide secured loan offer      
104586,64,Male  ,Kolkata        ,Government,79099,Savings,1,44030,675,11,5,Yes,12,0,No ,No Loan ,1,1,High  ,73.29,688,Yes,No             ,Yes,No ,Yes,Ignored ,9034.1,32,8,2,0,No             ,Loyalty rewards program         
104588,33,Male  ,Kolkata        ,Government,33423,Salary ,13,23889,771,66,20,Yes,0,54,Yes,No Loan ,1,1,Low   ,83.94,392,No ,Yes            ,Yes,No ,Yes,Accepted,5367.05,43,18,3,15,No             ,Send cashback offers            
104589,37,Female,Delhi          ,Government,71726,Salary ,8,17430,652,54,12,Yes,17,43,No ,No Loan ,2,4,High  ,51.35,299,No ,Yes            ,No ,No ,No ,Accepted,5206.34,51,25,1,10,No             ,Cross-sell FD and insurance     
104590,27,Male  ,Chennai        ,Salaried  ,81811,Current,1,24812,726,52,1,Yes,1,39,Yes,Rejected,0,2,Low   ,37.25,840,No ,No             ,Yes,No ,Yes,Accepted,12373.42,37,13,2,35,No             ,Send cashback offers            
104591,29,Male  ,Chennai        ,Government,98490,Current,11,500,661,61,60,No ,11,33,Yes,Approved,0,3,High  ,52.58,342,No ,Yes            ,Yes,No ,Yes,Accepted,9126.76,49,18,3,20,No             ,Offer zero-balance upgrade      
104592,21,Female,Mumbai         ,Business  ,84060,Current,7,6799,600,37,61,No ,21,49,No ,No Loan ,4,4,High  ,22.25,420,No ,No             ,Yes,No ,No ,Ignored ,11315.7,66,30,1,70,Yes            ,Offer zero-balance upgrade      
104593,49,Male  ,Hyderabad      ,Retired   ,52427,Savings,3,500,762,39,105,Yes,10,55,No ,No Loan ,1,1,Low   ,35.16,620,No ,No             ,Yes,No ,No ,Accepted,1859.95,54,25,1,55,Yes            ,Offer zero-balance upgrade      
104594,53,Female,Chennai        ,Freelancer,108369,Salary ,1,56858,825,50,17,Yes,18,47,No ,No Loan ,3,5,High  ,61.41,211,No ,Yes            ,Yes,No ,Yes,Ignored ,9652.27,36,27,2,15,No             ,Assign priority customer support
104596,50,Female,Chennai        ,Student   ,19356,Salary ,8,72667,606,38,35,Yes,14,45,Yes,Approved,0,0,Low   ,40.73,291,Yes,No             ,No ,No ,No ,Accepted,3459.84,13,24,2,0,No             ,Loyalty rewards program         
104597,51,Male  ,Mumbai         ,Freelancer,78827,Salary ,4,7926,821,32,54,Yes,13,8,Yes,Approved,2,2,Medium,41.65,526,No ,No             ,Yes,No ,Yes,Rejected,5003.93,56,11,2,20,No             ,Offer zero-balance upgrade      
104598,25,Female,Bhopal         ,Business  ,43345,Salary ,5,51418,562,73,53,Yes,13,44,Yes,Approved,1,3,Low   ,72.22,592,No ,No             ,No ,No ,Yes,Rejected,560.19,29,23,1,20,No             ,Cross-sell FD and insurance     
104599,48,Male  ,Hyderabad      ,Government,25835,Current,4,45758,642,6,43,No ,7,18,No ,No Loan ,3,5,High  ,80.57,228,Yes,No             ,Yes,No ,Yes,Ignored ,11259.58,42,10,2,15,No             ,Assign priority customer support
104600,30,Female,Pune           ,Salaried  ,96295,Salary ,7,35670,734,46,29,Yes,14,0,Yes,Pending ,0,3,Medium,55.86,372,Yes,No             ,No ,No ,No ,Accepted,11376.81,32,9,2,0,No             ,Loyalty rewards program         
104601,23,Female,Kolkata        ,Student   ,61121,Savings,1,17831,661,53,1,Yes,10,1,Yes,Approved,1,2,High  ,71.03,407,No ,No             ,Yes,No ,Yes,Rejected,11164.07,46,7,2,0,No             ,Loyalty rewards program         
104602,42,Female,Bangalore      ,Salaried  ,85259,Savings,8,78732,787,73,110,Yes,13,37,Yes,Approved,4,4,High  ,19.49,765,No ,Yes            ,Yes,Yes,No ,Ignored ,3978.15,30,21,3,40,No             ,Assign priority customer support
104603,48,Female,Chennai        ,Salaried  ,107036,Salary ,10,500,726,44,36,No ,16,40,Yes,Approved,1,2,Medium,14.1,467,No ,No             ,No ,No ,No ,Accepted,9627.13,54,24,1,30,No             ,Offer zero-balance upgrade      
104604,28,Female,Delhi          ,Freelancer,72618,Salary ,11,40866,607,39,87,No ,7,0,Yes,Rejected,0,1,Medium,65.47,574,No ,No             ,Yes,No ,Yes,Ignored ,9132.51,29,4,2,45,Yes            ,Provide secured loan offer      
104606,56,Male  ,Kolkata        ,Freelancer,71122,Savings,14,70791,736,47,110,No ,8,34,Yes,Approved,0,1,Medium,33.07,649,No ,No             ,Yes,Yes,No ,Ignored ,1241.53,14,16,2,25,No             ,Loyalty rewards program         
104608,56,Male  ,Chennai        ,Freelancer,74736,Savings,14,22055,641,61,26,Yes,3,23,No ,No Loan ,4,4,Low   ,78.5,190,No ,Yes            ,Yes,Yes,No ,Ignored ,13647.43,58,9,2,15,No             ,Assign priority customer support
104609,45,Male  ,Chennai        ,Retired   ,64476,Salary ,4,31752,710,53,115,No ,21,73,Yes,Rejected,3,3,High  ,38.23,320,No ,No             ,Yes,No ,Yes,Ignored ,9791.84,49,38,2,60,Yes            ,Provide secured loan offer      
104610,63,Male  ,Mumbai         ,Student   ,37315,Salary ,12,500,734,47,95,Yes,9,66,No ,No Loan ,1,1,High  ,73.91,728,Yes,No             ,Yes,No ,No ,Rejected,10703.83,54,28,2,45,Yes            ,Offer zero-balance upgrade      
104611,48,Male  ,Bhopal         ,Salaried  ,66246,Salary ,4,10272,645,1,5,Yes,9,26,Yes,Approved,2,3,Medium,74.5,502,No ,Yes            ,Yes,No ,Yes,Ignored ,13259.69,54,14,3,0,No             ,Loyalty rewards program         
104612,31,Male  ,Mumbai         ,Freelancer,72879,Savings,11,57650,779,37,71,No ,7,36,No ,No Loan ,0,1,Low   ,61.72,210,No ,No             ,Yes,Yes,Yes,Ignored ,8631.99,21,16,1,35,No             ,Cross-sell FD and insurance     
104614,51,Female,Mumbai         ,Student   ,47331,Savings,10,31015,741,31,118,Yes,11,47,Yes,Approved,2,2,Medium,18.88,548,No ,No             ,Yes,No ,Yes,Rejected,5790.63,44,23,2,25,No             ,Loyalty rewards program         
104616,48,Male  ,Bangalore      ,Student   ,66816,Current,12,21367,772,37,97,No ,11,4,No ,No Loan ,2,5,Low   ,33.89,620,No ,Yes            ,Yes,No ,No ,Rejected,352.4,49,8,2,25,No             ,Loyalty rewards program         
104617,34,Male  ,Bangalore      ,Retired   ,70415,Salary ,8,52869,735,49,44,Yes,0,75,Yes,Approved,1,4,Low   ,59.6,4,No ,Yes            ,No ,No ,No ,Accepted,10549.04,28,25,2,15,No             ,Send cashback offers            
104618,39,Male  ,Kolkata        ,Government,133386,Savings,4,64732,698,79,55,No ,0,29,Yes,Approved,1,3,Low   ,41.85,162,Yes,No             ,No ,No ,No ,Accepted,2559.06,22,9,2,15,No             ,Send cashback offers            
104619,50,Female,Pune           ,Business  ,122055,Salary ,9,31882,685,16,79,Yes,11,39,No ,No Loan ,0,1,Medium,62.85,529,No ,No             ,Yes,Yes,No ,Rejected,9242.41,34,20,1,35,No             ,Cross-sell FD and insurance     
104620,21,Male  ,Bhopal         ,Freelancer,93856,Savings,4,51820,539,62,78,Yes,19,43,No ,No Loan ,1,3,Low   ,19.5,187,Yes,No             ,No ,No ,No ,Rejected,5423.29,29,27,1,45,Yes            ,Cross-sell FD and insurance     
104621,23,Female,Chennai        ,Retired   ,74706,Current,3,40909,608,44,69,Yes,18,50,Yes,Approved,2,2,Low   ,49.75,267,Yes,No             ,Yes,No ,No ,Ignored ,6311.52,39,28,3,25,No             ,Loyalty rewards program         
104622,45,Male  ,Kolkata        ,Student   ,15000,Salary ,3,21191,629,72,97,Yes,0,25,No ,No Loan ,2,4,Medium,65.43,710,No ,No             ,No ,Yes,No ,Accepted,2609.29,49,8,0,50,Yes            ,Send cashback offers            
104623,55,Male  ,Kolkata        ,Retired   ,24946,Savings,3,25305,794,18,51,Yes,19,52,Yes,Approved,1,4,High  ,47.12,242,No ,Yes            ,No ,No ,No ,Rejected,9866.93,42,30,2,0,No             ,Loyalty rewards program         
104626,43,Female,Pune           ,Student   ,74896,Current,2,31373,748,54,93,No ,7,59,No ,No Loan ,2,5,Low   ,25.39,0,No ,No             ,No ,Yes,No ,Ignored ,13597.24,44,24,0,35,No             ,Cross-sell FD and insurance     
104627,26,Male  ,Kolkata        ,Salaried  ,64677,Current,3,45412,673,51,48,Yes,10,45,Yes,Rejected,1,4,Low   ,35.04,388,No ,Yes            ,No ,No ,Yes,Accepted,3228.54,32,21,2,20,No             ,Provide secured loan offer      
104629,58,Male  ,Kolkata        ,Salaried  ,40169,Current,14,29514,749,41,94,Yes,4,26,Yes,Rejected,1,2,Low   ,88.15,119,No ,No             ,No ,No ,Yes,Rejected,14679.65,40,11,1,55,Yes            ,Provide secured loan offer      
104630,61,Male  ,Hyderabad      ,Freelancer,51535,Salary ,3,28206,773,65,39,No ,19,0,Yes,Pending ,1,1,Low   ,78.82,535,Yes,No             ,Yes,Yes,Yes,Rejected,9531.2,40,12,3,0,No             ,Loyalty rewards program         
104631,50,Female,Bhopal         ,Student   ,91131,Salary ,9,500,663,16,22,Yes,15,78,Yes,Approved,3,4,Low   ,66.9,487,Yes,No             ,No ,No ,No ,Ignored ,4459.71,64,36,2,35,No             ,Offer zero-balance upgrade      
104632,36,Male  ,Bhopal         ,Business  ,40577,Savings,8,41158,720,59,38,Yes,5,55,No ,No Loan ,1,4,Medium,27.97,311,No ,No             ,Yes,No ,Yes,Accepted,2852.68,34,21,1,10,No             ,Cross-sell FD and insurance     
104633,40,Female,Mumbai         ,Freelancer,46712,Current,1,30225,815,42,14,Yes,9,54,Yes,Rejected,2,2,Low   ,81.75,618,No ,No             ,Yes,No ,Yes,Rejected,5709.51,44,24,2,20,No             ,Provide secured loan offer      
104634,60,Male  ,Mumbai         ,Government,50296,Savings,2,77248,740,96,87,Yes,5,33,Yes,Approved,3,3,Low   ,46.98,83,No ,Yes            ,Yes,No ,No ,Accepted,14733.1,26,14,3,40,No             ,Assign priority customer support
104636,44,Female,Chennai        ,Retired   ,78339,Salary ,5,8939,636,45,18,Yes,11,11,Yes,Approved,1,1,Medium,36.1,512,Yes,No             ,No ,No ,No ,Accepted,6455.86,50,11,2,20,No             ,Offer zero-balance upgrade      
104637,57,Male  ,Bhopal         ,Student   ,42787,Savings,6,49108,708,37,54,Yes,17,35,Yes,Rejected,0,1,High  ,39.19,265,No ,No             ,No ,No ,Yes,Rejected,10184.13,25,23,1,30,No             ,Provide secured loan offer      
104638,26,Female,Chennai        ,Freelancer,68856,Savings,10,47394,729,49,97,Yes,14,47,Yes,Approved,1,1,Medium,10.86,725,No ,No             ,No ,No ,No ,Rejected,11261.28,31,25,1,35,No             ,Cross-sell FD and insurance     
104639,48,Female,Delhi          ,Government,38894,Salary ,10,50334,571,60,26,Yes,0,26,No ,No Loan ,3,3,Low   ,41.1,369,No ,No             ,No ,No ,No ,Ignored ,1935.5,39,8,0,50,Yes            ,Send cashback offers            
104640,25,Female,Bhopal         ,Freelancer,66119,Savings,5,50832,722,43,59,Yes,11,53,Yes,Approved,2,2,High  ,55.8,282,Yes,No             ,Yes,No ,No ,Ignored ,9255.69,34,25,3,0,No             ,Loyalty rewards program         
104641,43,Male  ,Bhopal         ,Retired   ,115739,Salary ,3,84626,732,51,18,Yes,10,12,Yes,Rejected,1,1,High  ,70.85,775,No ,No             ,No ,Yes,Yes,Rejected,14738.22,12,10,1,30,No             ,Provide secured loan offer      
104642,31,Male  ,Bangalore      ,Freelancer,48677,Current,14,72513,732,80,78,No ,16,0,Yes,Rejected,3,4,Medium,36.28,590,No ,Yes            ,No ,No ,No ,Accepted,9878.51,28,10,2,60,Yes            ,Provide secured loan offer      
104643,50,Female,Chennai        ,Salaried  ,89437,Current,14,20630,713,29,74,Yes,0,49,Yes,Approved,2,5,Low   ,90.18,486,No ,No             ,Yes,Yes,Yes,Accepted,649.31,49,16,2,40,No             ,Send cashback offers            
